67,15,62,68,7
43,7,36,15,67
7,15,67,4,43
43,58,57,53,52
36,43,7,45,67
43,58,55,36,45
43,36,45,55,7
43,36,57,7,58
67,7,15,36,43
7,15,36,67,43
43,36,55,45,7
15,67,7,4,62
7,36,43,15,67
43,36,7,57,45
15,67,7,4,57
7,15,67,43,36
43,58,36,57,55
15,67,7,4,62
67,15,62,7,68
43,58,55,36,57
43,58,55,36,45
58,43,57,53,52
67,15,62,68,22
43,58,57,36,53
43,58,55,36,45
63,43,58,23,53
43,55,58,36,45
43,58,63,23,53
28,47,17,66,12
28,47,56,66,12
28,47,56,66,12
28,47,56,12,66
28,17,47,66,12
47,66,29,17,12
66,17,47,29,11
28,47,56,12,66
28,47,66,17,12
17,66,47,11,28
28,47,17,66,12
17,47,66,29,12
28,47,56,66,12
28,47,56,8,66
28,47,8,56,66
17,66,47,11,29
17,66,47,11,29
28,47,17,66,12
28,47,56,66,12
28,47,56,12,66
17,66,47,11,29
28,47,56,66,12
53,67,3,47,57
43,58,53,18,57
53,43,18,3,57
53,43,18,3,57
53,43,18,3,56
43,53,18,3,57
43,53,18,3,28
53,3,18,43,57
43,53,28,18,3
43,58,53,18,57
53,56,3,43,18
43,53,18,3,57
43,57,53,58,52
43,53,28,18,3
28,53,56,47,3
28,53,56,47,3
43,58,53,18,57
43,53,18,57,3
43,58,53,18,57
43,53,18,57,3
53,43,3,18,56
28,56,53,47,25
53,3,18,43,57
53,56,28,47,3
53,3,18,43,56
53,43,18,3,57
43,53,58,18,57
43,53,28,56,18
43,58,53,57,18
43,53,18,3,57
43,53,18,58,3
53,43,18,3,57
43,53,57,3,52
43,53,18,3,56
43,53,18,3,56
43,53,18,3,56
43,53,18,57,3
53,3,18,43,57
43,53,58,18,3
28,53,56,47,3
43,58,53,18,57
43,53,18,57,58
28,25,53,56,47
43,53,58,18,57
53,43,18,3,56
28,47,56,12,66
28,56,47,12,53
28,47,56,12,53
28,47,17,66,12
28,47,66,12,17
28,47,56,8,66
28,17,47,66,12
17,47,28,66,12
28,47,17,66,12
28,47,17,66,12
28,47,17,66,56
17,47,66,28,12
26,38,44,37,64
42,13,70,24,26
53,47,3,56,29
47,29,53,66,12
28,56,47,12,53
43,58,57,53,52
43,7,36,57,4
43,58,63,23,57
13,24,42,70,26
26,20,67,48,59
24,13,42,70,26
26,20,44,64,37
26,59,13,24,70
24,13,42,70,26
26,20,48,67,22
13,24,42,70,26
13,24,42,70,26
24,13,42,70,26
26,64,20,38,44
67,62,22,48,26
26,20,41,48,61
26,13,59,70,24
13,24,70,42,26
26,59,13,20,64
13,70,26,42,24
26,20,59,13,64
26,20,48,22,49
13,24,42,70,26
26,13,64,70,42
24,13,42,70,26
24,13,42,70,26
24,13,42,70,26
26,13,59,20,64
13,24,70,42,26
24,13,42,70,26
24,13,42,70,26
13,24,42,70,26
26,64,38,50,13
26,20,41,67,48
26,13,64,70,59
24,13,42,70,26
26,13,59,64,20
26,13,70,42,64
24,13,42,70,26
13,24,70,42,26
24,13,42,70,26
26,13,59,70,24
24,13,42,70,26
42,26,70,13,39
26,48,49,22,41
22,48,49,67,30
56,53,47,12,3
47,12,29,66,53
56,53,47,28,12
53,56,47,3,12
56,53,47,12,3
53,3,47,56,9
53,3,57,67,4
53,3,47,56,29
22,30,48,49,67
30,22,49,48,26
53,3,47,57,67
28,56,53,47,12
26,41,49,44,20
26,49,30,44,41
67,68,69,47,62
53,3,56,47,43
67,22,48,26,62
53,3,57,67,47
53,3,43,18,57
15,67,4,53,57
26,41,49,44,48
43,57,53,52,3
22,67,48,49,30
47,29,53,66,12
67,62,68,22,27
26,41,49,20,44
49,22,48,30,26
53,47,56,3,12
53,4,67,57,15
53,3,47,57,9
28,56,47,53,12
30,49,26,22,48
67,53,68,15,62
53,47,3,56,12
47,66,29,69,67
53,47,67,3,29
56,28,53,47,12
53,3,56,47,9
56,53,47,12,3
56,28,47,12,53
47,29,66,69,67
67,15,68,53,62
56,28,47,12,53
22,67,48,49,30
66,47,11,22,67
26,49,41,44,30
53,47,3,67,29
28,56,53,47,12
28,56,47,53,12
66,22,67,11,47
66,22,11,47,67
53,3,47,56,9
22,48,49,30,26
28,56,47,53,12
28,56,53,47,12
47,66,29,69,67
47,66,29,12,69
57,43,53,4,52
22,67,11,66,48
53,3,43,57,18
53,3,57,43,18
28,56,47,53,12
30,49,26,22,44
4,53,15,57,67
53,3,57,47,9
47,66,29,67,69
53,56,3,47,28
53,57,3,67,4
47,66,29,69,67
4,15,7,57,53
53,3,57,47,67
22,48,49,30,26
53,3,18,43,57
66,47,11,22,67
57,4,53,43,15
15,67,4,68,53
66,22,67,11,47
22,67,48,49,62
53,57,4,3,67
47,66,67,69,68
15,67,4,53,57
53,3,47,56,9
15,67,4,53,57
30,22,49,48,26
47,29,12,66,53
53,3,47,9,56
56,47,12,53,66
30,49,22,26,48
53,57,3,4,67
47,12,66,29,53
48,22,49,26,67
53,3,57,47,67
53,3,47,56,29
47,66,67,69,29
49,26,48,22,30
67,47,69,68,53
22,30,49,48,26
67,22,48,26,49
30,22,49,48,26
53,56,3,47,12
48,22,49,26,30
53,47,3,67,29
53,56,3,47,12
56,47,53,12,66
22,11,66,67,30
30,49,22,48,26
47,29,12,53,66
53,4,57,67,15
22,67,48,26,62
53,47,56,12,29
67,22,48,62,49
56,53,47,28,3
66,11,22,47,67
53,3,57,67,4
22,67,62,48,66
22,48,67,49,26
67,62,22,48,27
30,49,22,26,48
53,3,47,29,67
47,12,56,66,29
53,67,4,15,57
28,56,47,53,12
47,56,12,66,29
26,44,41,49,30
47,66,29,67,69
57,43,53,4,3
22,30,49,48,67
56,28,53,47,12
30,26,49,44,22
53,56,47,3,12
22,11,66,67,47
53,3,47,67,29
67,22,62,48,49
67,62,22,48,27
53,3,47,29,56
4,53,15,67,57
22,67,48,62,49
47,12,66,29,56
53,3,57,43,47
30,22,49,48,26
66,47,22,11,67
53,3,57,43,67
53,3,43,57,18
53,47,3,29,67
53,3,67,47,69
67,47,68,69,66
47,12,56,66,29
56,47,28,53,12
47,66,29,12,67
43,57,53,52,3
26,41,49,20,48
67,62,22,48,27
28,56,53,47,12
47,66,29,69,67
53,3,47,67,29
26,41,49,44,48
43,57,53,52,3
26,48,49,22,41
4,53,57,67,15
4,7,15,57,43
56,53,47,3,12
66,22,11,47,67
47,66,29,12,67
53,3,47,9,67
22,30,49,48,26
53,56,47,3,28
48,22,26,49,67
57,43,53,4,52
28,56,53,47,12
47,56,28,12,66
22,11,67,66,48
26,49,41,44,30
53,3,56,47,9
30,49,26,22,44
26,49,41,30,44
67,66,22,47,62
53,57,4,3,67
53,3,47,56,9
53,47,3,67,29
26,41,44,49,30
47,66,29,12,67
53,4,57,67,15
53,47,67,3,69
15,67,4,68,62
48,22,26,67,49
53,57,4,67,15
53,3,43,18,56
57,4,53,43,15
22,48,67,49,26
67,15,68,62,53
22,48,49,30,67
15,67,4,68,53
53,57,3,4,43
47,56,12,66,29
53,47,67,69,29
22,48,49,30,67
53,3,57,43,47
53,3,47,9,56
53,3,43,57,18
53,3,57,67,47
53,56,47,3,12
53,3,67,57,47
67,53,4,15,57
53,47,3,56,12
53,57,4,3,43
47,29,66,12,67
53,56,3,47,12
66,47,11,22,67
28,56,47,12,53
47,29,66,53,69
53,3,47,43,56
28,56,47,53,12
57,53,4,43,67
56,53,28,47,12
22,30,48,49,67
66,47,11,22,67
53,3,47,56,9
67,62,22,27,48
28,56,47,12,53
53,56,47,28,3
53,3,47,67,29
26,41,44,20,49
28,56,47,53,12
67,66,47,22,62
43,53,57,3,52
57,43,53,4,52
22,30,49,48,11
24,13,42,70,26
24,13,42,70,26
28,8,47,17,66
17,28,47,66,12
28,54,8,25,47
28,8,17,10,47
28,8,54,47,17
28,8,47,17,66
28,54,8,47,25
28,8,10,17,47
28,54,8,47,25
28,8,54,47,17
28,8,10,17,47
28,8,17,47,10
28,17,47,66,10
28,8,17,47,10
43,58,53,18,57
43,58,53,18,3
4,57,43,53,15
53,3,56,47,9
56,53,47,12,3
28,56,47,53,12
43,53,57,52,3
53,3,47,9,56
22,48,30,67,49
48,22,26,49,67
47,29,66,12,53
56,47,12,28,66
53,3,67,47,69
67,62,22,27,48
53,47,3,29,66
53,3,47,9,57
47,66,67,69,29
22,48,67,30,49
22,67,48,49,30
47,29,66,69,53
53,3,47,56,9
30,22,49,48,26
53,3,47,56,67
15,67,4,53,68
53,3,47,9,57
47,53,29,66,12
53,3,57,43,67
53,56,47,3,28
67,15,7,4,62
43,58,36,57,55
43,55,36,45,67
7,67,15,36,43
43,55,36,45,67
67,15,62,68,7
7,43,15,36,4
67,15,62,7,4
28,17,47,66,10
17,28,47,66,12
28,8,17,10,47
28,8,17,10,47
28,8,10,17,47
28,8,17,47,10
28,10,8,17,47
28,8,54,47,17
28,8,54,47,17
50,26,64,39,38
26,38,44,37,64
26,50,39,64,42
26,44,30,49,51
26,44,30,71,51
24,13,42,70,26
26,38,64,50,39
26,39,64,50,70
42,26,70,13,50
24,13,42,70,26
28,47,66,56,17
24,13,42,70,26
24,13,42,70,26
26,20,41,48,49
63,43,58,23,67
63,43,58,23,67
63,43,58,23,67
63,43,58,23,67
63,43,58,23,67
63,43,58,23,53
63,43,58,23,67
63,43,58,23,67
63,43,58,23,53
63,43,58,23,67
63,43,58,23,67
63,43,58,23,53
63,43,58,23,67
63,43,58,23,67
63,43,58,23,53
63,43,58,23,53
63,43,58,23,67
63,43,58,23,67
63,43,58,23,67
63,43,58,23,53
63,43,58,23,53
63,43,58,23,67
63,43,58,23,67
63,43,58,23,67
63,43,58,23,67
63,43,58,23,67
63,43,58,23,53
63,43,58,23,67
63,43,58,23,67
63,43,58,23,67
63,43,58,23,53
63,43,58,23,67
63,43,58,23,67
63,43,58,23,67
63,43,58,23,67
63,43,58,23,67
63,43,58,23,53
63,43,58,23,67
63,43,58,23,67
63,43,58,23,67
63,43,58,23,67
63,43,58,23,67
63,43,58,23,67
63,43,58,23,67
63,43,58,23,67
63,43,58,23,53
63,43,58,23,67
43,63,58,23,53
63,43,58,23,53
63,43,58,23,53
63,43,58,23,53
63,43,58,23,67
63,43,58,23,53
63,43,58,23,67
63,43,58,23,67
63,43,58,23,53
63,43,58,23,67
63,43,58,23,67
63,43,58,23,67
63,43,58,23,67
63,43,58,23,67
63,43,58,23,67
63,43,58,23,53
63,43,58,23,67
63,43,58,23,67
63,43,58,23,67
26,64,13,20,70
24,13,42,70,26
63,43,58,23,53
63,43,58,23,53
63,43,58,23,67
17,66,28,47,11
28,17,47,66,10
24,13,42,70,26
26,13,59,24,70
26,20,59,64,13
13,24,26,70,42
13,24,70,42,26
13,24,42,70,26
26,44,20,37,38
24,13,42,70,26
26,20,64,13,38
67,22,48,26,49
24,13,42,70,26
24,13,42,70,26
70,13,42,24,26
26,59,13,20,24
24,13,42,70,26
24,13,42,70,26
26,20,44,41,64
13,24,42,70,26
13,24,70,42,26
26,13,24,70,42
24,13,42,70,26
24,13,42,70,26
26,13,59,70,20
13,70,42,24,26
24,13,42,70,26
13,24,42,70,26
24,13,42,70,26
26,20,44,41,37
24,13,42,70,26
24,13,42,70,26
26,13,70,42,24
24,13,42,70,26
67,62,22,48,26
26,59,13,24,70
26,13,70,42,24
24,13,42,70,26
24,13,42,70,26
26,20,41,44,48
24,13,42,70,26
26,20,44,41,64
13,24,42,70,26
43,58,53,57,18
43,53,58,18,57
43,53,57,3,52
28,65,25,54,47
28,54,25,65,47
28,65,72,54,25
28,47,56,53,25
28,72,65,25,47
28,65,25,54,47
28,65,54,25,47
28,25,54,65,47
28,65,72,25,54
28,56,47,53,12
28,65,25,54,72
28,72,65,47,53
28,65,54,25,72
28,65,25,54,47
28,25,65,54,47
28,72,65,47,53
28,25,65,54,47
28,25,65,54,56
28,65,25,54,72
28,56,47,53,12
28,25,54,47,8
28,65,54,25,47
28,65,54,25,47
28,65,72,25,54
28,25,54,47,65
28,25,54,47,8
28,72,65,47,53
26,20,64,59,13
24,13,42,70,26
26,64,20,38,44
26,13,59,20,64
24,13,42,70,26
26,64,20,38,44
26,20,41,44,49
24,13,42,70,26
24,13,42,70,26
24,13,42,70,26
24,13,42,70,26
24,13,42,70,26
26,13,70,42,24
13,24,26,70,42
26,59,13,24,70
24,13,42,70,26
13,24,42,70,26
26,20,44,41,64
24,13,42,70,26
24,13,42,70,26
26,13,70,64,59
24,13,42,70,26
24,13,42,70,26
26,13,24,70,42
24,13,42,70,26
24,13,42,70,26
26,20,41,44,64
24,13,42,70,26
13,26,24,70,42
43,58,63,23,53
43,55,36,45,7
15,67,7,4,62
43,36,45,7,67
43,58,63,23,57
7,43,15,4,57
53,3,57,67,47
47,66,29,12,67
53,3,47,57,9
22,66,11,67,47
30,49,26,22,48
22,48,67,49,26
67,68,62,15,69
47,29,66,69,12
30,26,49,44,22
28,56,53,47,12
57,43,53,4,52
56,53,47,28,12
22,48,49,30,26
53,56,47,3,12
26,41,49,44,48
53,3,57,43,47
47,29,66,12,69
53,3,56,47,9
15,67,4,68,62
53,3,57,43,18
15,67,4,62,68
53,4,57,67,15
53,57,4,3,43
57,53,4,43,3
26,48,49,22,41
67,22,48,62,49
57,43,53,3,52
49,26,48,22,41
28,56,47,53,12
53,47,3,29,67
53,67,4,15,57
28,56,53,47,12
53,56,3,47,12
67,62,22,68,27
47,29,53,66,12
15,4,67,7,57
53,56,47,3,12
47,29,66,12,53
15,7,4,67,57
53,3,47,56,9
53,57,4,3,67
47,66,29,12,67
47,29,66,12,69
24,13,42,70,26
26,13,70,24,42
22,48,26,67,49
24,13,42,70,26
24,13,42,70,26
26,13,70,24,42
26,13,59,64,70
24,13,42,70,26
43,58,53,18,57
43,58,53,18,57
43,58,53,18,57
43,58,53,18,57
28,47,66,17,56
28,47,8,17,66
28,47,54,25,56
28,47,66,12,56
28,47,66,17,12
28,47,8,56,17
47,28,17,66,12
53,43,57,3,52
53,47,3,29,67
26,49,41,30,48
67,68,15,53,62
66,11,22,67,47
67,68,62,15,69
57,53,4,43,15
67,15,62,68,53
26,41,20,49,48
53,3,47,67,29
53,3,47,67,29
30,22,49,48,26
53,3,57,47,67
49,30,22,48,26
53,3,47,67,9
4,57,53,15,43
47,12,56,66,29
53,67,47,69,68
22,67,48,49,62
53,3,57,43,47
47,29,66,69,67
53,3,47,56,9
47,12,56,66,29
53,3,57,67,47
53,3,57,67,4
22,49,48,30,26
56,47,53,28,12
67,22,48,62,26
53,43,57,3,52
47,66,29,67,69
22,67,48,62,49
53,3,43,57,18
22,67,48,30,49
47,29,66,12,69
22,67,48,62,49
47,12,66,29,67
53,3,57,43,18
53,3,57,47,43
53,56,3,47,28
56,47,28,12,53
22,67,48,62,49
22,48,49,30,67
53,3,47,9,67
28,47,56,12,66
67,62,68,22,27
22,30,49,48,67
56,53,47,3,12
53,3,47,56,9
22,48,49,26,30
53,3,47,67,29
24,13,42,70,26
26,20,67,48,22
11,66,22,47,67
66,47,17,11,29
17,66,47,11,22
43,53,58,18,3
