61,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5526698
12,7,27,6,51,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5538756
3,7,18,7,27,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5556864
18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5585389
19,1,21,7,62,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5632096
34,7,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5637904
21,7,45,7,62,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5665698
4,1,12,7,54,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5723199
18,7,27,7,63,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5724166
3,7,20,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5730971
3,7,5,7,11,7,44,7,61,7,63,7,0,0,0,0,0,0,0,0,0,0,0,0,5744614
21,7,22,7,62,7,64,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5761206
8,1,12,7,20,7,28,7,46,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5800393
27,1,46,7,62,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5824057
3,7,12,7,20,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5868372
3,7,9,7,44,7,46,7,54,7,58,7,0,0,0,0,0,0,0,0,0,0,0,0,5917422
45,7,51,7,54,7,62,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5945725
3,1,54,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5973699
45,7,46,7,59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5980289
44,7,54,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5996421
3,7,12,7,20,7,27,7,46,7,49,7,54,7,59,7,63,1,0,0,0,0,0,0,6029019
12,7,20,7,21,7,22,7,32,1,46,7,59,7,61,7,0,0,0,0,0,0,0,0,6043763
3,7,9,7,18,7,52,7,63,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6054030
11,7,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6074292
6,7,23,1,57,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6093898
3,7,9,7,20,7,44,7,59,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6115905
3,2,22,7,54,7,59,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6153025
21,7,27,7,51,7,54,7,61,7,62,7,0,0,0,0,0,0,0,0,0,0,0,0,6156754
3,7,4,7,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6176555
9,1,22,7,44,7,51,7,54,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6216031
41,1,54,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6245202
4,7,18,7,45,7,62,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6253851
27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6269631
41,7,44,7,56,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6293656
20,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6327437
12,7,27,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6372181
6,1,34,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6373806
22,7,45,7,46,7,54,7,62,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6461817
